id;name;slug;uic8_sncf;sncf_id;is_main_station;parent_station_id
402;Vendeuvre;vendeuvre;87118257;FRAPU;t;5625
403;Bar-sur-Aube;bar-sur-aube;87118299;FRAPX;t;5132
404;St-Florentin Hôtel de Ville;st-florentin-hotel-de-ville;87118612;FRAQV;f;5193
405;Laroche-Migennes Hôtel Terminus;laroche-migennes-hotel-terminus;;FRAQW;f;9150
406;Foug;foug;87141036;FRARB;f;
407;Fontenoy-sur-Moselle;fontenoy-sur-moselle;87141051;FRARC;f;
408;Liverdun;liverdun;87141069;FRARD;f;
409;Champigneulles;champigneulles;87141085;FRARE;f;
410;Laneuveville-devant-Nancy;laneuveville-devant-nancy;87141093;FRARF;f;
411;Argèles-Gazost;argeles-gazost;87671743;FRARG;f;
412;Arches;arches;87144410;FRARH;f;
413;Varangéville—St-Nicolas;varangeville-st-nicolas;87141101;FRARI;f;
414;Dombasle-sur-Meurthe;dombasle-sur-meurthe;87141119;FRARJ;f;
415;Rosières-aux-Salines;rosieres-aux-salines;87141127;FRARK;f;
416;Argelès-sur-Mer;argeles-sur-mer;87784231;FRARM;f;
417;Marainviller;marainviller;87141168;FRARN;f;
419;Embermenil;embermenil;87141184;FRARP;f;
421;Einvaux;einvaux;87141200;FRARR;f;
422;Bayon;bayon;87141218;FRARS;f;
423;Argentan;argentan;87444539;FRART;f;
424;Xermamenil—Lamath;xermamenil-lamath;87141226;FRARU;f;
425;Arvant;arvant;87734251;FRARV;f;
426;Gerbeviller;gerbeviller;87141234;FRARW;f;
427;Moyen;moyen;87141242;FRARX;f;
428;Soulosse;soulosse;87141259;FRARY;f;
429;Magnières;magnieres;87141267;FRARZ;f;9107
430;Ascq;ascq;87286864;FRASC;f;
432;Coussey;coussey;;FRASE;f;
433;Domremy-la-Pucelle;domremy-la-pucelle;;FRASF;f;
434;Auxerre-St-Gervais;auxerre-st-gervais;87683573;FRASG;f;
435;Aspres-sur-Buëch;aspres-sur-buech;87763250;FRASH;f;
436;St-Clément-Laronxe;st-clement-laronxe;87141374;FRASI;f;
437;Chenevières;chenevieres;87141382;FRASJ;f;
438;Ménil-Flin;menil-flin;87141390;FRASK;f;
439;Azerailles;azerailles;87141408;FRASL;f;
440;Baccarat;baccarat;87141416;FRASM;f;
441;Bertrichamps;bertrichamps;87141424;FRASN;f;
442;Thiaville;thiaville;87141432;FRASO;f;
443;Houdemont;houdemont;87141473;FRASQ;f;
444;Ludres;ludres;87141481;FRASR;f;
445;Messein;messein;87141499;FRASS;f;
446;Neuves-Maisons;neuves-maisons;87141507;FRAST;f;
447;Pont-St-Vincent;pont-st-vincent;87141523;FRASU;f;
448;Aixe-sur-Vienne;aixe-sur-vienne;87592667;FRASV;f;
449;Adamswiller;adamswiller;87215681;FRASW;f;
450;Bainville;bainville;87141531;FRASX;f;
452;Xeuilley;xeuilley;87141549;FRASZ;f;
453;Pierreville;pierreville;87141556;FRATA;f;
454;Pulligny—Autrey;pulligny-autrey;87141564;FRATB;f;
455;Ceintrey;ceintrey;87141572;FRATC;f;
456;Tantonville;tantonville;87141598;FRATE;f;
457;Vézelise;vezelise;87141606;FRATF;f;
458;Praye-sous-Vaudémont;praye-sous-vaudemont;87141622;FRATH;f;
459;Diarville;diarville;87141648;FRATJ;f;
460;Domgermain;domgermain;87141705;FRATN;f;
461;Charmes-la-Côte;charmes-la-cote;87141713;FRATO;f;
462;Blenod-les-Toul;blenod-les-toul;87141721;FRATP;f;
463;Bulligny—Crézilles;bulligny-crezilles;87141739;FRATQ;f;
464;Barisey-la-Côte;barisey-la-cote;87141754;FRATR;f;
465;Pompey;pompey;87141788;FRATS;f;
466;Marbache;marbache;87141796;FRATT;f;
467;Belleville;belleville;87141804;FRATU;f;
468;Dieulouard;dieulouard;87141812;FRATV;f;
469;Pont-à-Mousson;pont-a-mousson;87141820;FRATW;f;
470;Luzy-sur-Marne;luzy-sur-marne;87142042;FRATZ;f;
471;Chaudenay;chaudenay;87142133;FRAUE;f;
472;Hortes;hortes;87142141;FRAUF;f;
473;Charmoy—Fayl-Billot;charmoy-fayl-billot;87142158;FRAUG;f;
474;Auch;auch;87611749;FRAUH;f;
475;Laferté-sur-Amance;laferte-sur-amance;87142166;FRAUI;f;
476;Vitrey—Vernois;vitrey-vernois;87142174;FRAUJ;f;
477;Barges;barges;87142182;FRAUK;f;
479;Bologne;bologne;87142224;FRAUP;t;4640
480;Vignory;vignory;87142232;FRAUQ;t;5672
481;Aurillac;aurillac;87645002;FRAUR;f;
482;Froncles;froncles;87142240;FRAUS;f;
483;Gudmont;gudmont;87142265;FRAUT;t;5551
484;Donjeux;donjeux;87142273;FRAUU;f;
485;Avignon TGV;avignon-tgv;87318964;FRAVG;f;489
486;Avail;avail;87304691;FRAVI;f;
487;Damblain;damblain;87142497;FRAVL;f;
488;Châtillon-sur-Seine;chatillon-sur-seine;87142554;FRAVM;f;
489;Avignon;avignon;;FRAVN;f;
493;Aguilcourt—Variscourt;aguilcourt-variscourt;87171702;FRAVR;f;
494;Prauthoy;prauthoy;87142612;FRAVS;f;
495;Vaux-sous-Aubigny;vaux-sous-aubigny;87142620;FRAVU;f;
497;Selongey;selongey;87142646;FRAVW;f;
499;Maatz;maatz;87142661;FRAVY;f;
500;Champlitte;champlitte;87142687;FRAVZ;f;
501;Neuvelle-lès-Champlitte;neuvelle-les-champlitte;87142695;FRAWA;f;
502;Oyrières;oyrieres;87142703;FRAWB;f;
503;Chargey-les-Gray;chargey-les-gray;87142711;FRAWC;f;
504;Til-Châtel;til-chatel;;FRAWE;f;
505;Velles;velles;87142893;FRAWG;f;
506;Vraincourt-Viéville;vraincourt-vieville;87143024;FRAWI;f;
507;Le Pailly;le-pailly;87143107;FRAWM;f;
508;Rivières-le-Bois;rivieres-le-bois;87143206;FRAWN;f;
509;Grandchamp;grandchamp;87143214;FRAWO;f;
510;Leffond;leffond;87143222;FRAWP;f;
512;Le Martoulet;le-martoulet;87450023;FRAWV;f;
513;Coublanc;coublanc;87143354;FRAXA;f;
514;Écuelle;ecuelle;87143362;FRAXB;f;
515;Corgirnon;corgirnon;87143370;FRAXC;f;
516;Rougeux;rougeux;87143388;FRAXD;f;
519;Beausoleil;beausoleil;87450031;FRAXH;f;
520;Roville-aux-Chênes;roville-aux-chenes;87143594;FRAXJ;f;
521;Docelles—Cheniménil;docelles-chenimenil;87144030;FRAXM;f;
522;Lépanges;lepanges;87144048;FRAXN;f;
523;Charmes;charmes;87144055;FRAXO;f;
524;Vincey;vincey;87144063;FRAXP;f;
525;Châtel—Nomexy;chatel-nomexy;87144071;FRAXQ;f;
526;Igney;igney;87144089;FRAXR;f;
527;Thaon;thaon;87144097;FRAXS;f;
528;Raves—Ban-de-Laveline;raves-ban-de-laveline;87144105;FRAXT;f;
529;Xertigny;xertigny;87144121;FRAXU;f;
530;Bains-les-Bains;bains-les-bains;87144147;FRAXW;f;
531;Laveline-devant-Bruyères;laveline-devant-bruyeres;87144162;FRAXX;f;
532;Biffontaine;biffontaine;87144188;FRAXZ;f;
533;Corcieux—Vanémont;corcieux-vanemont;87144196;FRAYA;f;
535;Mirecourt;mirecourt;87144212;FRAYC;t;5691
536;Contrexéville;contrexeville;87144287;FRAYG;f;
537;Martigny-les-Bains;martigny-les-bains;87144295;FRAYH;f;
538;Lamarche;lamarche;87144303;FRAYI;f;
539;Rozières-sur-Mouzon;rozieres-sur-mouzon;87144311;FRAYJ;f;
540;Provenchères-sur-Fave;provencheres-sur-fave;87144345;FRAYL;f;
541;Colroy—Lubine;colroy-lubine;87144386;FRAYP;f;
542;Pouxeux;pouxeux;87144428;FRAYR;f;
543;Éloyes;eloyes;87144436;FRAYS;f;
544;Vecoux;vecoux;87144469;FRAYU;f;
545;St-Léonard;st-leonard;87144477;FRAYV;f;
546;Rupt-sur-Moselle;rupt-sur-moselle;87144519;FRAYX;f;
547;Ferdrupt;ferdrupt;87144527;FRAYY;f;
548;Ramonchamp;ramonchamp;87144535;FRAYZ;f;
549;Le Thillot;le-thillot;87144543;FRAZA;f;
550;Fresse;fresse;87144550;FRAZB;f;
551;St-Maurice-sur-Moselle;st-maurice-sur-moselle;87144568;FRAZC;f;
552;Bussang;bussang;87144584;FRAZE;f;10700
553;Raon-l’Étape;raon-letape;87144626;FRAZH;f;
554;Vagney;vagney;87144634;FRAZI;f;
555;Étival-Clairefontaine;etival-clairefontaine;87144642;FRAZJ;f;
556;Zainvillers;zainvillers;87144659;FRAZK;f;
557;Thiéfosse;thiefosse;87144667;FRAZL;f;
558;Saulxures-sur-Moselotte;saulxures-sur-moselotte;87144675;FRAZM;f;
559;St-Michel-sur-Meurthe;st-michel-sur-meurthe;87144683;FRAZN;f;
560;Cornimont;cornimont;87144691;FRAZO;f;
561;Deinvillers;deinvillers;87144709;FRAZP;f;
563;Rambervillers;rambervillers;87144725;FRAZR;f;
564;Jeanmenil;jeanmenil;87144733;FRAZS;f;
566;Autrey;autrey;87144758;FRAZU;f;
567;Dompaire;dompaire;87144774;FRAZW;f;
568;Brouvelieures;brouvelieures;87144782;FRAZX;f;
572;Bocquegney;bocquegney;87146019;FRBAB;f;
574;Racecourt;racecourt;87146035;FRBAD;f;
575;Vélotte-et-Tatignecourt;velotte-et-tatignecourt;87146043;FRBAF;f;
579;Bagnoles-de-l’Orne Office de Tourisme;bagnoles-de-lorne-office-de-tourisme;87352484;FRBAN;t;654
580;St-Nabord;st-nabord;87146217;FRBAW;f;
581;Hielle—Rupt;hielle-rupt;87146225;FRBAX;f;
582;Maxonchamp;maxonchamp;87146233;FRBAY;f;
583;Dommartin;dommartin;87146241;FRBAZ;f;
584;Ste-Marguerite—Remomeix;ste-marguerite-remomeix;87146274;FRBBD;f;
585;Blanchifontaine;blanchifontaine;87146290;FRBBE;f;
586;Frémifontaine;fremifontaine;87146308;FRBBF;f;
587;La Bresse;la-bresse;87146332;FRBBH;f;
588;Laneuveville-aux-Bois;laneuveville-aux-bois;87148015;FRBBI;f;
589;Vallois;vallois;;FRBBJ;f;
591;Greux;greux;;FRBBL;f;
592;Goussaincourt;goussaincourt;;FRBBM;f;
593;Burey-la-Côte;burey-la-cote;;FRBBN;f;
595;Taillancourt;taillancourt;;FRBBP;f;
598;Montbré;montbre;87171256;FRBBV;f;
599;Trois-Puits;trois-puits;87171264;FRBBW;f;
600;Muizon;muizon;87171298;FRBBY;f;
601;Jonchery-sur-Vesle;jonchery-sur-vesle;87171314;FRBBZ;f;
602;Breuil-Romain;breuil-romain;87171322;FRBCA;f;
603;Fismes;fismes;87171330;FRBCB;f;
604;Bazoches;bazoches;87171348;FRBCC;f;
605;Mont-Notre-Dame;mont-notre-dame;87171355;FRBCD;f;
606;Fère-en-Tardenois;fere-en-tardenois;87171371;FRBCE;f;
607;Dormans;dormans;87171512;FRBCG;f;
608;Aÿ;ay;87171561;FRBCJ;f;
609;Avenay;avenay;87171579;FRBCK;f;
610;Germaine;germaine;87171587;FRBCL;f;
611;Rilly-la-Montagne;rilly-la-montagne;87171595;FRBCM;f;
612;Val-de-Vesle;val-de-vesle;87171611;FRBCO;f;
613;Prunay;prunay;87171629;FRBCP;f;
614;Sillery;sillery;87171637;FRBCQ;f;
615;Sept-Saulx;sept-saulx;87171645;FRBCR;f;
616;Mairy-sur-Marne;mairy-sur-marne;87171686;FRBCS;f;
617;Courcy-Brimont;courcy-brimont;87171710;FRBCT;f;
618;Loivre;loivre;87171728;FRBCU;f;
619;Guignicourt;guignicourt;87171736;FRBCV;f;
620;Amifontaine;amifontaine;87171744;FRBCW;f;
621;St-Erme;st-erme;87171751;FRBCX;f;
622;Coucy-lès-Eppes;coucy-les-eppes;87171769;FRBCY;f;
623;Nouzonville;nouzonville;87172023;FRBCZ;f;
624;Joigny-sur-Meuse;joigny-sur-meuse;87172031;FRBDA;f;
625;Bogny-sur-Meuse;bogny-sur-meuse;87172049;FRBDB;f;
626;Monthermé;montherme;87172056;FRBDC;f;
627;Deville;deville;87172064;FRBDD;f;
628;Laifour;laifour;87172072;FRBDE;f;
629;Revin;revin;87172080;FRBDF;f;
630;Fumay;fumay;87172098;FRBDG;f;
631;Haybes;haybes;87172106;FRBDH;f;
632;Vireux-Molhain;vireux-molhain;87172114;FRBDI;f;
633;Aubrives;aubrives;87172122;FRBDJ;f;
634;Givet;givet;87172130;FRBDK;f;
635;Lumes;lumes;87172189;FRBDO;f;
636;Nouvion-sur-Meuse;nouvion-sur-meuse;87172213;FRBDP;f;
637;Vrigne-Meuse;vrigne-meuse;87172221;FRBDQ;f;
638;Donchery;donchery;87172239;FRBDR;f;
639;Amagne—Lucquy;amagne-lucquy;87172262;FRBDS;f;
640;Rethel;rethel;87172270;FRBDT;f;
641;Pont-Maugis;pont-maugis;87172304;FRBDU;f;
642;Bazeilles;bazeilles;87172312;FRBDV;f;
643;Douzy;douzy;87172320;FRBDW;f;
644;Pouru-St-Rémy;pouru-st-remy;87172338;FRBDX;f;
645;Sachy;sachy;87172346;FRBDY;f;
646;Carignan;carignan;87172353;FRBDZ;t;5076
647;Blagny;blagny;87172387;FRBEB;f;
648;Linay;linay;87172395;FRBEC;f;
649;Margut Fromy;margut-fromy;87172411;FRBED;t;4789
650;Liart;liart;87172544;FRBEK;f;
651;Beauchastel;beauchastel;87761528;FRBEL;f;
652;Remilly-Aillicourt;remilly-aillicourt;87172700;FRBEM;f;
653;Bénestroff;benestroff;87192302;FRBEN;f;
654;Bagnoles-de-l’Orne;bagnoles-de-lorne;;FRBEO;f;
656;Anchamps;anchamps;87172858;FRBEP;f;
657;Fépin;fepin;87172874;FRBEQ;f;
659;Brest;brest;87474007;FRBES;f;
660;Wadelincourt;wadelincourt;87173302;FRBFB;f;
661;La Ferté-sur-Chiers;la-ferte-sur-chiers;87173401;FRBFC;f;
664;Songy;songy;87174243;FRBFL;f;
665;Loisy-sur-Marne;loisy-sur-marne;87174250;FRBFM;f;
666;Pringy (Marne);pringy-marne;87174268;FRBFN;f;
667;Vitry-le-François;vitry-le-francois;87174276;FRBFO;t;5655
668;Mourmelon-le-Petit;mourmelon-le-petit;87174409;FRBFV;f;
669;Uxegney;uxegney;87174425;FRBFW;f;
670;Bouy;bouy;87174433;FRBFX;f;
671;Darnieulles;darnieulles;87174458;FRBFY;f;
672;Mattaincourt;mattaincourt;87174482;FRBFZ;f;
673;St-Âme;st-ame;87174490;FRBGA;f;
674;St-Âme—Le Syndicat;st-ame-le-syndicat;87174508;FRBGB;f;
677;Suippes;suippes;87174821;FRBGH;f;
678;Ste-Ménéhould;ste-menehould;87174870;FRBGI;f;
679;St-Dizier;st-dizier;87175000;FRBGJ;t;5167
680;Revigny;revigny;87175018;FRBGK;f;
681;Nançois-Tronville;nancois-tronville;87175067;FRBGL;f;
682;Fronville;fronville;87175075;FRBGM;t;4868
683;Joinville;joinville;87175091;FRBGN;f;
685;Curel;curel;87175109;FRBGP;f;
686;Chevillon;chevillon;87175117;FRBGQ;f;
687;Bayard;bayard;87175133;FRBGR;f;
688;Eurville;eurville;87175141;FRBGS;t;5606
690;Villiers-en-Lieu;villiers-en-lieu;87175208;FRBGW;f;
691;St-Eulien;st-eulien;87175216;FRBGX;f;
692;Commercy;commercy;87175257;FRBHA;f;
693;Berthelming;berthelming;87215335;FRBHN;f;
694;Bouin;bouin;87320721;FRBHT;f;
695;Les Islettes;les-islettes;87175711;FRBHW;f;
696;Clermont-en-Argonne;clermont-en-argonne;87175737;FRBHX;f;
697;Étain;etain;87175794;FRBHY;f;
701;Vaucouleurs;vaucouleurs;;FRBIC;f;
702;Neuville-les-Vaucouleurs;neuville-les-vaucouleurs;;FRBID;f;
703;Burey-en-Vaux;burey-en-vaux;;FRBIE;f;
704;Maxey-sur-Vaise;maxey-sur-vaise;;FRBIF;f;
705;Hasenrain;hasenrain;87181024;FRBII;f;
706;Brunstatt;brunstatt;;FRBIJ;f;
707;Flaxlanden;flaxlanden;87181040;FRBIK;f;
708;Beillant;beillant;87491076;FRBIL;f;
709;Blesme-Haussignemont;blesme-haussignemont;;FRBIM;f;10693
710;Tagolsheim;tagolsheim;87181057;FRBIN;f;
711;Walheim;walheim;87181065;FRBIO;f;
712;Ballersdorf;ballersdorf;;FRBIP;f;
713;Biarritz;biarritz;87673400;FRBIQ;f;
714;Valdieu;valdieu;;FRBIR;f;
715;Graffenwald;graffenwald;87181131;FRBIS;f;
716;St-André (Haut Rhin);st-andre-haut-rhin;87181149;FRBIT;f;
717;Colmar Mésanges;colmar-mesanges;87402297;FRBIU;f;1349
718;Colmar St-Joseph;colmar-st-joseph;87181222;FRBIV;f;1349
719;St-Gilles;st-gilles;87181552;FRBIW;f;
723;Mulhouse—Dornach;mulhouse-dornach;87182055;FRBJA;f;4753
724;Rixheim;rixheim;87182071;FRBJB;f;
725;Habsheim;habsheim;87182089;FRBJC;f;
726;Sierentz;sierentz;87182105;FRBJE;f;
727;Bartenheim;bartenheim;87182113;FRBJF;f;
728;Zillisheim;zillisheim;87182196;FRBJG;f;
729;Illfurth;illfurth;87182204;FRBJH;f;
730;Altkirch;altkirch;87182238;FRBJI;f;
731;Dannemarie;dannemarie;87182253;FRBJJ;f;
732;Ribeauvillé;ribeauville;87182279;FRBJL;f;
735;Herrlisheim-près-Colmar;herrlisheim-pres-colmar;87182329;FRBJP;f;
736;Rouffach;rouffach;87182337;FRBJQ;f;
737;Logelbach;logelbach;87182345;FRBJR;f;
738;Turckheim;turckheim;87182352;FRBJS;f;
739;Walbach;walbach;87182360;FRBJT;f;
740;Wihr-au-Val—Soultzbach;wihr-au-val-soultzbach;87182378;FRBJU;f;
741;Gunsbach—Griesbach;gunsbach-griesbach;87182386;FRBJV;f;
742;Ranspach;ranspach;87182402;FRBJW;f;
743;Cernay;cernay;87182410;FRBJX;f;
744;Burnhaupt;burnhaupt;87182444;FRBKA;f;
745;Guewenheim;guewenheim;87182451;FRBKB;f;
746;Sentheim;sentheim;87182469;FRBKC;f;
747;Lauw;lauw;87182477;FRBKD;f;
748;Masevaux;masevaux;87182485;FRBKE;f;
749;Sickert;sickert;87182493;FRBKF;f;
750;Niederbruck;niederbruck;87182501;FRBKG;f;
751;Kirchberg;kirchberg;87182519;FRBKH;f;
752;Oberbruck;oberbruck;87182527;FRBKI;f;
753;Sewen;sewen;87182535;FRBKJ;f;
754;Luttenbach-près-Munster;luttenbach-pres-munster;87182543;FRBKK;f;
755;Vieux-Thann;vieux-thann;87182550;FRBKL;f;162
756;Bitschwiller;bitschwiller;87182576;FRBKN;f;
757;Willer-sur-Thur;willer-sur-thur;87182584;FRBKO;f;
758;Moosch;moosch;87182592;FRBKP;f;
759;St-Amarin;st-amarin;87182600;FRBKQ;f;
760;Wesserling;wesserling;87182618;FRBKR;f;
761;Fellering;fellering;87182626;FRBKS;f;
762;Oderen;oderen;87182634;FRBKT;f;
763;Kruth;kruth;87182642;FRBKU;f;
764;Breitenbach;breitenbach;87182659;FRBKV;f;
765;Richwiller;richwiller;87182675;FRBKW;f;
766;Wittelsheim;wittelsheim;87182683;FRBKX;f;
767;Staffelfelden;staffelfelden;87182691;FRBKY;f;
768;Bollwiller;bollwiller;87182709;FRBKZ;f;
769;Raedersheim;raedersheim;87182717;FRBLA;f;
770;Merxheim;merxheim;87182725;FRBLB;f;
771;Muhlbach-sur-Munster;muhlbach-sur-munster;87182733;FRBLC;f;
772;Malmerspach;malmerspach;87182782;FRBLE;f;
773;Metzéral;metzeral;87182816;FRBLF;f;
774;Sundhoffen;sundhoffen;;FRBLH;f;
775;Bas-Evette;bas-evette;87184200;FRBLL;f;
778;Bort-les-Orgues;bort-les-orgues;87645705;FRBLO;f;
779;Trois-Chênes;trois-chenes;87184242;FRBLP;f;
780;Chèvremont;chevremont;87184259;FRBLQ;f;
781;Petit-Croix;petit-croix;87184267;FRBLR;f;
782;Montreux-Vieux;montreux-vieux;87184275;FRBLS;f;
783;Blainville—Damelevières;blainville-damelevieres;87141135;FRBLV;f;
784;Héricourt;hericourt;87184507;FRBLY;f;
785;Voujeaucourt;voujeaucourt;87184531;FRBLZ;f;
786;Bourg-Madame;bourg-madame;87784876;FRBMA;f;
787;Colombier-Fontaine;colombier-fontaine;87184556;FRBMB;f;
789;L’Isle-sur-le-Doubs;lisle-sur-le-doubs;87184572;FRBMD;f;
792;Clerval;clerval;87184622;FRBMG;f;
793;Port-sur-Saône;port-sur-saone;87185124;FRBMK;f;
795;Grattery;grattery;87185157;FRBMO;f;
796;Noidans-lès-Vesoul;noidans-les-vesoul;87185173;FRBMP;f;
800;Montureux-lès-Baulay;montureux-les-baulay;87185280;FRBMT;f;
801;Ronchamp;ronchamp;87185314;FRBMU;f;
802;Champagney;champagney;87185348;FRBMV;f;
803;Jussey;jussey;87185355;FRBMW;t;4568
804;Masseret Ville;masseret-ville;87450049;FRBMX;f;4798
805;Barberey Route de Méry;barberey-route-de-mery;87139535;FRBMY;t;5072
807;Béning;bening;87193250;FRBNG;f;
809;Mont-le-Vernois;mont-le-vernois;87185405;FRBNI;f;
810;Luxeuil-les-Bains;luxeuil-les-bains;87185595;FRBNJ;f;
812;Loupershouse;loupershouse;87190801;FRBNN;f;
813;Walygator Parc;walygator-parc;87191098;FRBNO;f;
814;Maizières-lès-Metz;maizieres-les-metz;87191106;FRBNP;f;
815;Uckange;uckange;87191130;FRBNR;f;
816;Knutange—Nilvange;knutange-nilvange;87191213;FRBNS;f;
817;Hayange;hayange;87191239;FRBNT;f;
818;Aubusson Gare Routière;aubusson-gare-routiere;87417782;FRBNU;f;5604
819;Metzeresche;metzeresche;87191296;FRBNV;f;
820;Yutz;yutz;87191304;FRBNW;f;
821;Kuntzig;kuntzig;87191312;FRBNX;t;9049
822;Distroff;distroff;87191320;FRBNY;f;
823;Metzervisse;metzervisse;87191338;FRBNZ;f;
824;Kédange;kedange;87191346;FRBOA;f;9047
825;Hombourg-Budange;hombourg-budange;87191353;FRBOB;t;3641
827;Bordeaux;bordeaux;;FRBOD;f;
828;Bordeaux St-Jean;bordeaux-st-jean;87581009;FRBOJ;t;827
829;Boé;boe;87582346;FRBOE;f;
830;Ébersviller;ebersviller;87191379;FRBOF;f;9046
831;Anzeling;anzeling;87191387;FRBOG;f;
832;Freistroff;freistroff;87191395;FRBOH;f;
833;Remelfang;remelfang;87191411;FRBOI;f;
834;Basse-Ham;basse-ham;87191601;FRBOL;f;
835;Koenigsmacker;koenigsmacker;87191619;FRBOM;f;
836;Malling;malling;87191627;FRBON;f;
837;Sierck-les-Bains;sierck-les-bains;87191635;FRBOO;f;
838;Apach;apach;87191643;FRBOP;t;4960
839;Homécourt;homecourt;87191692;FRBOQ;f;
840;Belfort-Ville;belfort-ville;87184002;FRBOR;f;10610
841;Jœuf;joeuf;87191700;FRBOS;f;
842;Moyeuvre-Grande;moyeuvre-grande;87191718;FRBOT;f;
843;Bourges;bourges;87576207;FRBOU;f;10690
844;Boves;boves;87313213;FRBOV;f;
845;Rombas—Clouange;rombas-clouange;87191734;FRBOW;f;
846;Gandrange—Amnéville;gandrange-amneville;87191742;FRBOX;f;
849;Woippy;woippy;87192088;FRBPD;f;
851;Vatimont;vatimont;87192112;FRBPF;f;
852;Lucy;lucy;87192120;FRBPG;f;
853;Chenois;chenois;87192138;FRBPH;f;
854;Holacourt;holacourt;87192146;FRBPI;f;
855;Arraincourt;arraincourt;87192153;FRBPJ;f;
856;Racrange;racrange;;FRBPL;f;
857;Bermering;bermering;;FRBPM;f;
858;Marimont-lès-Bénestroff;marimont-les-benestroff;;FRBPN;f;
859;Peltre;peltre;87192203;FRBPO;f;
860;Courcelles-sur-Nied;courcelles-sur-nied;87192211;FRBPP;f;
861;Sanry-sur-Nied;sanry-sur-nied;87192229;FRBPQ;f;
862;Baudrecourt;baudrecourt;87192245;FRBPR;f;
863;Lesse;lesse;87192252;FRBPS;f;
864;Brulange;brulange;87192260;FRBPT;f;
865;Morhange;morhange;87192286;FRBPV;t;9222
866;Ars-sur-Moselle;ars-sur-moselle;87192401;FRBPY;f;
867;Ancy-sur-Moselle;ancy-sur-moselle;87192419;FRBPZ;f;
868;Pagny-sur-Moselle;pagny-sur-moselle;87192468;FRBQA;f;
869;Vandières;vandieres;87192476;FRBQB;f;
870;Baroncourt;baroncourt;87192658;FRBQJ;f;
871;Hatrize;hatrize;87192724;FRBQL;f;
872;Valleroy—Moineville;valleroy-moineville;87192732;FRBQM;f;
873;Bourges Gare Routière;bourges-gare-routiere;87454249;FRBQZ;f;10690
874;Baronville;baronville;87193110;FRBRA;f;
875;Vahl-les-Bénestroff;vahl-les-benestroff;;FRBRB;f;
876;Hargarten—Falck;hargarten-falck;87193144;FRBRC;f;
877;Teterchen;teterchen;87193151;FRBRD;f;
878;Brettnach;brettnach;87193169;FRBRE;f;
879;Bouzonville;bouzonville;87193177;FRBRF;t;9042
880;Hombourg-Budange Haut;hombourg-budange-haut;87193276;FRBRI;f;3641
881;St-Avold;st-avold;87193318;FRBRJ;f;
882;Teting;teting;87193342;FRBRK;f;
883;Faulquemont;faulquemont;87193359;FRBRL;f;
884;Herny;herny;87193383;FRBRN;f;
887;Breil-sur-Roya;breil-sur-roya;87756833;FRBRR;f;
888;Bressuire;bressuire;87487249;FRBRS;f;
890;Theding;theding;87193508;FRBRV;f;
891;Farébersviller;farebersviller;87193516;FRBRW;t;9130
892;Farschviller;farschviller;87193524;FRBRX;t;9131
893;Diebling;diebling;87193532;FRBRY;f;
894;Hundling;hundling;87193540;FRBRZ;f;
895;Metzing;metzing;87193557;FRBSB;f;
896;Ippling;ippling;87193565;FRBSC;f;
898;Welferding;welferding;87193607;FRBSF;f;
899;Rémelfing;remelfing;87193623;FRBSG;f;
900;Sarreinsming;sarreinsming;87193631;FRBSH;f;
901;Zetting;zetting;87193649;FRBSI;f;
902;Wittring;wittring;87193656;FRBSJ;f;
903;Herbitzheim;herbitzheim;87193672;FRBSK;f;
904;Ravezies;ravezies;87235317;FRBSL;f;
905;Boussens;boussens;87611095;FRBSS;f;
906;Woelfling-lès-Sarreguemines;woelfling-les-sarreguemines;87193771;FRBSV;f;
907;Rohrbach-lès-Bitche;rohrbach-les-bitche;87193789;FRBSW;t;9060
908;Petit-Réderching;petit-rederching;87193797;FRBSX;f;
909;Busigny;busigny;87296244;FRBSY;f;
910;Enchenberg;enchenberg;87193805;FRBSZ;t;9062
911;Lemberg;lemberg;87193813;FRBTA;f;
912;Bréauté—Beuzeville;breaute-beuzeville;87413344;FRBTB;f;
913;Bitche;bitche;87193821;FRBTC;t;5273
914;Bitche Camp;bitche-camp;;FRBTD;f;5273
916;Ebring;ebring;87194019;FRBTH;f;
917;Montmédy;montmedy;87194209;FRBTI;t;5697
918;Charency-Vezin;charency-vezin;87194258;FRBTK;f;
919;Audun-le-Roman;audun-le-roman;87194357;FRBTL;f;
920;Fontoy;fontoy;87194365;FRBTM;f;
921;Rehon;rehon;87194449;FRBTN;f;
922;Cons-la-Grandville;cons-la-grandville;87194456;FRBTO;t;5699
923;La Roche-sous-Montigny;la-roche-sous-montigny;87194480;FRBTP;f;
924;Viviers-sur-Chiers;viviers-sur-chiers;87194498;FRBTQ;f;
927;Gros-Rederching;gros-rederching;87199604;FRBTU;f;
928;Destry;destry;87199620;FRBTV;f;
929;Mundolsheim;mundolsheim;87212100;FRBUB;f;
930;Busseau-sur-Creuse;busseau-sur-creuse;87597708;FRBUC;f;
931;Stephansfeld;stephansfeld;87212126;FRBUD;f;
932;Bueil;bueil;87387092;FRBUE;f;
933;Brumath;brumath;87212134;FRBUF;f;
934;Schwindratzheim;schwindratzheim;87212159;FRBUG;f;
935;Hochfelden;hochfelden;87212167;FRBUH;f;
936;Wilwisheim;wilwisheim;87212175;FRBUI;f;
937;Dettwiller;dettwiller;87212183;FRBUJ;f;
